Rainfall, Temperature, Ph,Crop, Production
419.70363,27,4.7,Bajra,0.90094
419.70905,27,4.7,Bajra,0.90119
419.71021,27,4.7,Bajra,0.90124
419.73634,27,4.7,Bajra,0.90244
419.73827,27,4.7,Bajra,0.90253
419.74008,27,4.7,Bajra,0.90261
419.74017,27,4.7,Bajra,0.90261
419.74018,28,4.7,Bajra,0.90261
419.78714,28,4.7,Bajra,0.90476
419.79891,28,4.7,Bajra,0.9053
419.81541,28,4.7,Bajra,0.90605
419.81939,28,4.7,Bajra,0.90624
419.85123,28,4.7,Bajra,0.90769
419.87836,28,4.7,Bajra,0.90893
419.88182,28,4.7,Bajra,0.90909
419.88182,28,4.7,Bajra,0.90909
419.9006,28,4.7,Bajra,0.90995
419.90259,28,4.7,Bajra,0.91004
419.91101,28,4.7,Bajra,0.91043
419.91377,28,4.7,Bajra,0.91055
419.91877,28,4.7,Bajra,0.91078
419.92428,28,4.7,Bajra,0.91103
419.93846,28,4.9,Bajra,0.91168
419.94029,28,4.9,Bajra,0.91176
419.94743,28,4.9,Bajra,0.91209
419.96661,28,4.9,Bajra,0.91297
419.96826,28,4.9,Bajra,0.91304
419.98977,28,4.9,Bajra,0.91403
420.01661,28,4.9,Bajra,0.91525
420.01946,28,4.9,Bajra,0.91538
420.0221,28,4.9,Bajra,0.91551
420.03047,28,4.9,Bajra,0.91589
420.03628,28,4.9,Bajra,0.91615
420.04536,28,4.9,Bajra,0.91657
420.0475,28,4.9,Bajra,0.91667
420.0487,28,4.9,Bajra,0.91672
420.06155,28,4.9,Bajra,0.91731
420.07707,28,4.9,Bajra,0.91802
420.09676,28,4.9,Bajra,0.91892
420.09831,28,4.9,Bajra,0.91899
420.13825,28,4.9,Bajra,0.92082
420.14601,28,4.9,Bajra,0.92117
420.15031,28,4.9,Bajra,0.92137
420.16019,28,4.9,Bajra,0.92182
420.17528,28,4.9,Bajra,0.92251
420.18466,28,4.9,Bajra,0.92294
420.20314,28,4.9,Bajra,0.92378
420.20749,28,4.9,Bajra,0.92398
420.22975,28,4.9,Bajra,0.925
420.23017,28,4.9,Bajra,0.92502
420.23167,28,4.9,Bajra,0.92509
420.25,28,4.9,Bajra,0.92593
420.25,28,4.9,Bajra,0.92593
420.25375,28,4.9,Bajra,0.9261
420.25979,28,4.9,Bajra,0.92637
420.26345,28,4.9,Bajra,0.92654
420.27825,28,4.9,Bajra,0.92722
420.29969,28,4.9,Bajra,0.9282
420.30786,28,4.9,Bajra,0.92857
420.30786,28,4.9,Bajra,0.92857
420.30786,28,4.9,Bajra,0.92857
420.32325,28,4.9,Bajra,0.92928
420.32624,28,4.9,Bajra,0.92941
420.33804,28,4.9,Bajra,0.92995
420.34766,28,4.9,Bajra,0.93039
420.34776,28,4.9,Bajra,0.9304
420.35255,28,4.9,Bajra,0.93062
420.3598,28,4.9,Bajra,0.93095
420.38331,28,4.9,Bajra,0.93202
420.412,28,4.9,Bajra,0.93333
420.41381,28,4.9,Bajra,0.93342
420.43409,28,4.9,Bajra,0.93434
420.44051,28,4.9,Bajra,0.93464
420.44907,28,4.9,Bajra,0.93503
420.44977,28,4.9,Bajra,0.93506
420.44987,28,4.9,Bajra,0.93506
420.45663,28,4.9,Bajra,0.93537
420.45903,28,4.9,Bajra,0.93548
420.48112,28,4.9,Bajra,0.93649
420.48757,28,4.9,Bajra,0.93679
420.48766,28,4.9,Bajra,0.93679
420.49208,28,4.9,Bajra,0.93699
420.49949,28,4.9,Bajra,0.93733
420.50313,28,4.9,Bajra,0.9375
420.50623,28,4.9,Bajra,0.93764
420.53102,28,4.9,Bajra,0.93878
420.53209,28,4.9,Bajra,0.93882
420.55787,28,4.9,Bajra,0.94
420.55871,28,4.9,Bajra,0.94004
420.58353,28,4.9,Bajra,0.94118
420.58353,28,4.9,Bajra,0.94118
420.58353,28,4.9,Bajra,0.94118
420.59121,28,4.9,Bajra,0.94153
420.60086,28,4.9,Bajra,0.94197
420.60314,28,4.9,Bajra,0.94207
420.60732,28,4.9,Bajra,0.94226
420.62029,28,4.9,Bajra,0.94286
420.62667,28,4.9,Bajra,0.94315
420.64453,28,4.9,Bajra,0.94397
420.655,28,4.9,Bajra,0.94444
420.66338,28,4.9,Bajra,0.94483
420.69508,28,4.9,Bajra,0.94628
420.71385,28,4.9,Bajra,0.94714
420.72086,28,4.9,Bajra,0.94746
420.74387,28,4.9,Bajra,0.94851
420.74743,28,4.9,Bajra,0.94867
420.76266,28,4.9,Bajra,0.94937
420.76957,28,4.9,Bajra,0.94968
420.7765,28,4.9,Bajra,0.95
420.7765,28,4.9,Bajra,0.95
420.7793,28,4.9,Bajra,0.95013
420.79171,28,4.9,Bajra,0.9507
420.79443,28,4.9,Bajra,0.95082
420.80673,28,4.9,Bajra,0.95138
420.81103,28,4.9,Bajra,0.95158
420.82318,28,4.9,Bajra,0.95213
420.82857,28,4.9,Bajra,0.95238
420.84345,28,4.9,Bajra,0.95306
420.85869,28,4.9,Bajra,0.95376
420.86052,28,4.9,Bajra,0.95384
420.86218,28,4.9,Bajra,0.95392
420.86301,28,4.9,Bajra,0.95396
420.86634,28,4.9,Bajra,0.95411
420.88023,28,4.9,Bajra,0.95474
420.89583,28,4.9,Bajra,0.95546
420.91155,28,4.9,Bajra,0.95618
420.91448,28,4.9,Bajra,0.95631
420.95562,28,4.9,Bajra,0.95819
420.95933,28,4.9,Bajra,0.95836
420.96002,28,4.9,Bajra,0.95839
420.9686,28,4.9,Bajra,0.95878
420.97369,28,4.9,Bajra,0.95902
421.00391,28,4.9,Bajra,0.9604
421.00809,28,4.9,Bajra,0.96059
421.01792,28,4.9,Bajra,0.96104
421.04472,28,4.9,Bajra,0.96226
421.04717,28,4.9,Bajra,0.96238
421.05929,28,4.9,Bajra,0.96293
421.07473,28,4.9,Bajra,0.96364
421.07952,28,4.9,Bajra,0.96386
421.10105,28,4.9,Bajra,0.96484
421.10583,28,4.9,Bajra,0.96506
421.10748,28,4.9,Bajra,0.96513
421.11063,28,4.9,Bajra,0.96528
421.11063,28,4.9,Bajra,0.96528
421.12443,28,4.9,Bajra,0.96591
421.13243,28,4.9,Bajra,0.96627
421.141,28,4.9,Bajra,0.96667
421.141,28,4.9,Bajra,0.96667
421.16452,28,4.9,Bajra,0.96774
421.16452,28,4.9,Bajra,0.96774
421.16452,28,4.9,Bajra,0.96774
421.17571,28,4.9,Bajra,0.96825
421.18656,28,4.9,Bajra,0.96875
421.20006,28,4.9,Bajra,0.96937
421.2139,28,4.9,Bajra,0.97
421.22614,28,4.9,Bajra,0.97056
421.23719,28,4.9,Bajra,0.97106
421.24514,28,4.9,Bajra,0.97143
421.25066,28,4.9,Bajra,0.97168
421.25318,28,4.9,Bajra,0.9718
421.25428,28,4.9,Bajra,0.97185
421.25434,28,4.9,Bajra,0.97185
421.27936,28,4.9,Bajra,0.97299
421.28524,28,4.9,Bajra,0.97326
421.30675,28,4.9,Bajra,0.97425
421.31019,28,4.9,Bajra,0.9744
421.31877,28,4.9,Bajra,0.9748
421.33512,28,4.9,Bajra,0.97554
421.35193,28,4.9,Bajra,0.97631
421.35451,28,4.9,Bajra,0.97643
421.35805,28,4.9,Bajra,0.97659
421.3614,28,4.9,Bajra,0.97674
421.38769,28,4.9,Bajra,0.97795
421.38816,28,4.9,Bajra,0.97797
421.39285,28,4.9,Bajra,0.97818
421.39849,28,4.9,Bajra,0.97844
421.40346,28,4.9,Bajra,0.97867
421.42054,28,4.9,Bajra,0.97945
421.42159,28,4.9,Bajra,0.9795
421.43352,28,4.9,Bajra,0.98004
421.43977,28,4.9,Bajra,0.98033
421.44818,28,4.9,Bajra,0.98071
421.4732,28,4.9,Bajra,0.98186
421.47767,28,4.9,Bajra,0.98206
421.47819,28,4.9,Bajra,0.98208
421.47973,28,4.9,Bajra,0.98216
421.48235,28,4.9,Bajra,0.98227
421.49465,28,4.9,Bajra,0.98284
421.51651,28,4.9,Bajra,0.98384
421.51685,28,4.9,Bajra,0.98385
421.53093,28,4.9,Bajra,0.9845
421.53093,28,4.9,Bajra,0.9845
421.56484,28,4.9,Bajra,0.98605
421.57204,28,4.9,Bajra,0.98638
421.57294,28,4.9,Bajra,0.98642
421.58033,28,4.9,Bajra,0.98675
421.58318,28,4.9,Bajra,0.98689
421.58597,28,4.9,Bajra,0.98701
421.58841,28,4.9,Bajra,0.98712
421.60942,28,4.9,Bajra,0.98809
421.61053,28,4.9,Bajra,0.98814
421.61304,28,4.9,Bajra,0.98825
421.61317,28,4.9,Bajra,0.98826
421.69616,28,4.9,Bajra,0.99205
421.70231,28,4.9,Bajra,0.99233
421.70589,28,4.9,Bajra,0.9925
421.70752,28,4.9,Bajra,0.99257
421.71046,28,4.9,Bajra,0.9927
421.71653,28,4.9,Bajra,0.99298
421.71807,28,4.9,Bajra,0.99305
421.72194,28,4.9,Bajra,0.99323
421.72981,28,4.9,Bajra,0.99359
421.76279,28,4.9,Bajra,0.9951
421.78407,28,4.9,Bajra,0.99607
421.78457,28,4.9,Bajra,0.99609
421.80091,28,4.9,Bajra,0.99684
421.8087,28,4.9,Bajra,0.9972
421.81442,28,4.9,Bajra,0.99746
421.83967,28,4.9,Bajra,0.99861
421.8445,28,4.9,Bajra,0.99883
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,4.9,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.1,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.87,28,5.3,Bajra,1
421.90607,28,5.3,Bajra,1.00165
421.92775,28,5.3,Bajra,1.00264
421.94294,28,5.3,Bajra,1.00334
421.97676,28,5.3,Bajra,1.00488
421.98089,28,5.3,Bajra,1.00507
421.98158,28,5.3,Bajra,1.0051
421.98896,28,5.3,Bajra,1.00544
421.99776,28,5.3,Bajra,1.00584
422.00737,28,5.3,Bajra,1.00628
422.05348,28,5.3,Bajra,1.00839
422.07095,28,5.3,Bajra,1.00919
422.09091,28,5.3,Bajra,1.0101
422.09871,28,5.3,Bajra,1.01046
422.09923,28,5.3,Bajra,1.01048
422.10647,28,5.3,Bajra,1.01081
422.12078,28,5.3,Bajra,1.01147
422.14684,28,5.3,Bajra,1.01266
422.18571,28,5.3,Bajra,1.01444
422.18816,28,5.3,Bajra,1.01455
422.19291,28,5.3,Bajra,1.01477
422.19403,28,5.3,Bajra,1.01482
422.19779,28,5.3,Bajra,1.01499
422.21723,28,5.3,Bajra,1.01588
422.22927,28,5.3,Bajra,1.01643
422.23591,28,5.3,Bajra,1.01673
422.23756,28,5.3,Bajra,1.01681
422.241,28,5.3,Bajra,1.01696
422.24825,28,5.3,Bajra,1.0173
422.24969,28,5.3,Bajra,1.01736
422.26332,28,5.3,Bajra,1.01798
422.26615,28,5.3,Bajra,1.01811
422.26879,28,5.3,Bajra,1.01823
422.27088,28,5.3,Bajra,1.01833
422.28986,28,5.3,Bajra,1.0192
422.29245,28,5.3,Bajra,1.01932
422.31182,28,5.3,Bajra,1.0202
422.31287,28,5.3,Bajra,1.02025
422.31402,28,5.3,Bajra,1.0203
422.31633,28,5.3,Bajra,1.02041
422.32801,28,5.3,Bajra,1.02094
422.34835,28,5.3,Bajra,1.02187
422.356,28,5.3,Bajra,1.02222
422.36513,27,5.3,Bajra,1.02264
422.36549,27,5.3,Bajra,1.02266
422.36676,27,5.3,Bajra,1.02271
422.36705,27,5.3,Bajra,1.02273
422.37516,27,5.3,Bajra,1.0231
422.37517,27,5.3,Bajra,1.0231
422.3786,27,5.3,Bajra,1.02326
422.38098,27,5.3,Bajra,1.02336
422.38526,27,5.3,Bajra,1.02356
422.39071,27,5.3,Bajra,1.02381
422.39222,27,5.3,Bajra,1.02388
422.40018,27,5.3,Bajra,1.02424
422.41174,27,5.3,Bajra,1.02477
422.41675,27,5.3,Bajra,1.025
422.41675,27,5.3,Bajra,1.025
422.42019,27,5.3,Bajra,1.02516
422.42367,27,5.3,Bajra,1.02532
422.43125,27,5.3,Bajra,1.02566
422.4356,27,5.3,Bajra,1.02586
422.43885,27,5.3,Bajra,1.02601
422.44553,27,5.3,Bajra,1.02632
422.4825,27,5.3,Bajra,1.02801
422.48606,27,5.3,Bajra,1.02817
422.49486,27,5.3,Bajra,1.02857
422.49486,27,5.3,Bajra,1.02857
422.49811,27,5.3,Bajra,1.02872
422.50494,27,5.3,Bajra,1.02903
422.51324,27,5.3,Bajra,1.02941
422.518,27,5.3,Bajra,1.02963
422.52897,27,5.3,Bajra,1.03013
422.53273,27,5.3,Bajra,1.0303
422.5515,27,5.3,Bajra,1.03116
422.5534,27,5.3,Bajra,1.03125
422.55511,27,5.3,Bajra,1.03133
422.57548,27,5.3,Bajra,1.03226
422.57548,27,5.3,Bajra,1.03226
422.57791,27,5.3,Bajra,1.03237
422.59341,27,5.3,Bajra,1.03308
422.599,27,5.3,Bajra,1.03333
422.60542,27,5.3,Bajra,1.03363
422.60885,27,5.3,Bajra,1.03378
422.61136,27,5.3,Bajra,1.0339
422.61436,27,5.3,Bajra,1.03404
422.61485,27,5.3,Bajra,1.03406
422.61529,27,5.3,Bajra,1.03408
422.61557,27,5.3,Bajra,1.03409
422.61625,27,5.3,Bajra,1.03412
422.62787,27,5.3,Bajra,1.03465
422.6399,27,5.3,Bajra,1.0352
422.64007,27,5.3,Bajra,1.03521
422.64499,27,5.3,Bajra,1.03544
422.65107,27,5.3,Bajra,1.03571
422.65986,27,5.3,Bajra,1.03612
422.66083,27,5.3,Bajra,1.03616
422.66527,27,5.3,Bajra,1.03636
422.66734,27,5.3,Bajra,1.03646
422.66839,27,5.3,Bajra,1.03651
422.6891,27,5.3,Bajra,1.03745
422.69409,27,5.3,Bajra,1.03768
422.7225,27,5.3,Bajra,1.03898
422.72765,27,5.3,Bajra,1.03922
422.73329,27,5.3,Bajra,1.03947
422.76173,27,5.3,Bajra,1.04077
422.76254,27,5.3,Bajra,1.04081
422.76265,27,5.3,Bajra,1.04082
422.77022,27,5.3,Bajra,1.04116
422.77186,27,5.3,Bajra,1.04124
422.77289,27,5.3,Bajra,1.04128
422.77693,27,5.3,Bajra,1.04147
422.78125,27,5.3,Bajra,1.04167
422.78125,27,5.3,Bajra,1.04167
422.78565,27,5.3,Bajra,1.04187
422.79083,27,5.3,Bajra,1.0421
422.79408,27,5.3,Bajra,1.04225
422.80064,27,5.3,Bajra,1.04255
422.81065,27,5.3,Bajra,1.04301
422.82881,27,5.3,Bajra,1.04384
422.83976,27,5.3,Bajra,1.04434
422.842,27,5.3,Bajra,1.04444
422.84707,27,5.3,Bajra,1.04468
422.84915,27,5.3,Bajra,1.04477
422.85336,27,5.3,Bajra,1.04496
422.85402,27,5.3,Bajra,1.04499
422.86085,27,5.3,Bajra,1.04531
422.87281,27,5.3,Bajra,1.04585
422.88421,27,5.3,Bajra,1.04637
422.88721,27,5.3,Bajra,1.04651
422.88721,27,5.3,Bajra,1.04651
422.89621,27,5.3,Bajra,1.04692
422.90082,27,5.3,Bajra,1.04713
422.91143,27,5.3,Bajra,1.04762
422.91143,27,5.3,Bajra,1.04762
422.91342,27,5.3,Bajra,1.04771
422.91892,27,5.3,Bajra,1.04796
422.92323,27,5.3,Bajra,1.04816
422.92354,27,5.3,Bajra,1.04817
422.92772,27,5.3,Bajra,1.04836
422.93092,27,5.3,Bajra,1.04851
422.93395,27,5.3,Bajra,1.04865
422.94454,27,5.3,Bajra,1.04913
422.94479,27,5.3,Bajra,1.04914
422.95318,27,5.3,Bajra,1.04953
422.96196,27,5.3,Bajra,1.04993
422.9635,27,5.3,Bajra,1.05
422.9635,27,5.3,Bajra,1.05
422.9753,27,5.3,Bajra,1.05054
422.9766,27,5.3,Bajra,1.0506
422.98474,27,5.3,Bajra,1.05097
422.99304,27,5.3,Bajra,1.05135
422.99818,27,5.3,Bajra,1.05159
423.00745,27,5.3,Bajra,1.05201
423.01157,27,5.3,Bajra,1.0522
423.02105,27,5.3,Bajra,1.05263
423.02105,27,5.5,Bajra,1.05263
423.0317,27,5.5,Bajra,1.05312
423.07245,27,5.5,Bajra,1.05498
423.0935,27,5.5,Bajra,1.05594
423.09451,27,5.5,Bajra,1.05599
423.09949,27,5.5,Bajra,1.05622
423.10463,27,5.5,Bajra,1.05645
423.10792,27,5.5,Bajra,1.0566
423.11751,27,5.5,Bajra,1.05704
423.11971,27,5.5,Bajra,1.05714
423.12014,27,5.5,Bajra,1.05716
423.12484,27,5.5,Bajra,1.05738
423.13173,27,5.5,Bajra,1.05769
423.13924,27,5.5,Bajra,1.05804
423.14286,27,5.5,Bajra,1.0582
423.14708,27,5.5,Bajra,1.05839
423.15214,27,5.5,Bajra,1.05863
423.15228,27,5.5,Bajra,1.05863
423.15647,27,5.5,Bajra,1.05882
423.15647,27,5.5,Bajra,1.05882
423.18908,27,5.5,Bajra,1.06031
423.19683,27,5.5,Bajra,1.06067
423.19797,27,5.5,Bajra,1.06072
423.20014,27,5.5,Bajra,1.06082
423.20412,27,5.5,Bajra,1.061
423.20898,27,5.5,Bajra,1.06122
423.21383,27,5.5,Bajra,1.06145
423.21411,27,5.5,Bajra,1.06146
423.21689,27,5.5,Bajra,1.06159
423.21727,27,5.5,Bajra,1.0616
423.21773,27,5.5,Bajra,1.06162
423.23282,27,5.5,Bajra,1.06231
423.23688,27,5.5,Bajra,1.0625
423.24778,27,5.5,Bajra,1.063
423.25779,27,5.5,Bajra,1.06346
423.28023,27,5.5,Bajra,1.06448
423.28075,27,5.5,Bajra,1.06451
423.28097,27,5.5,Bajra,1.06452
423.28097,27,5.5,Bajra,1.06452
423.28819,27,5.5,Bajra,1.06485
423.29603,27,5.5,Bajra,1.0652
423.29803,27,5.5,Bajra,1.0653
423.31557,27,5.5,Bajra,1.0661
423.328,27,5.5,Bajra,1.06667
423.33186,27,5.5,Bajra,1.06684
423.33558,27,5.5,Bajra,1.06701
423.33684,27,5.5,Bajra,1.06707
423.33875,27,5.5,Bajra,1.06716
423.3477,27,5.5,Bajra,1.06757
423.35561,27,5.5,Bajra,1.06793
423.35993,27,5.5,Bajra,1.06813
423.36418,27,5.5,Bajra,1.06832
423.41797,27,5.5,Bajra,1.07078
423.43201,27,5.5,Bajra,1.07142
423.43214,27,5.5,Bajra,1.07143
423.43516,27,5.5,Bajra,1.07157
423.4411,27,5.5,Bajra,1.07184
423.44363,27,5.5,Bajra,1.07195
423.44573,27,5.5,Bajra,1.07205
423.44599,27,5.5,Bajra,1.07206
423.45223,27,5.5,Bajra,1.07235
423.45478,27,5.5,Bajra,1.07246
423.45703,27,5.5,Bajra,1.07257
423.45723,27,5.5,Bajra,1.07258
423.45862,27,5.5,Bajra,1.07264
423.46174,27,5.5,Bajra,1.07278
423.47194,27,5.5,Bajra,1.07325
423.47532,27,5.5,Bajra,1.0734
423.48049,27,5.5,Bajra,1.07364
423.48715,27,5.5,Bajra,1.07394
423.49,27,5.5,Bajra,1.07407
423.50458,27,5.5,Bajra,1.07474
423.51047,27,5.5,Bajra,1.07501
423.51613,27,5.5,Bajra,1.07527
423.51817,27,5.5,Bajra,1.07536
423.52775,27,5.5,Bajra,1.0758
423.54622,27,5.5,Bajra,1.07664
423.55231,27,5.5,Bajra,1.07692
423.55231,27,5.5,Bajra,1.07692
423.57213,27,5.5,Bajra,1.07783
423.57546,27,5.5,Bajra,1.07798
423.58529,27,5.5,Bajra,1.07843
423.58836,27,5.5,Bajra,1.07857
423.60571,27,5.5,Bajra,1.07937
423.60838,27,5.5,Bajra,1.07949
423.61326,27,5.5,Bajra,1.07971
423.6196,27,5.5,Bajra,1.08
423.6196,27,5.5,Bajra,1.08
423.62172,27,5.5,Bajra,1.0801
423.63371,27,5.5,Bajra,1.08065
423.6471,27,5.5,Bajra,1.08126
423.65531,27,5.5,Bajra,1.08163
423.65531,27,5.5,Bajra,1.08163
423.66714,27,5.5,Bajra,1.08217
423.67106,27,5.5,Bajra,1.08235
423.6925,27,5.5,Bajra,1.08333
423.6925,27,5.5,Bajra,1.08333
423.6925,27,5.5,Bajra,1.08333
423.69264,27,5.5,Bajra,1.08334
423.69704,27,5.5,Bajra,1.08354
423.70255,27,5.5,Bajra,1.08379
423.70586,27,5.5,Bajra,1.08394
423.71015,27,5.5,Bajra,1.08414
423.71091,27,5.5,Bajra,1.08418
423.71345,27,5.5,Bajra,1.08429
423.73264,27,5.5,Bajra,1.08517
423.73316,27,5.5,Bajra,1.08519
423.73695,27,5.5,Bajra,1.08537
423.74457,27,5.5,Bajra,1.08571
423.74457,27,5.5,Bajra,1.08571
423.74629,27,5.5,Bajra,1.08579
423.74997,27,5.5,Bajra,1.08596
423.75493,27,5.5,Bajra,1.08619
423.77081,27,5.5,Bajra,1.08691
